,restaurant_name,link_to_restaurant,category,review_count
5143,Samo,https://www.yelp.fr/biz/samo-paris,Coréen,20
5144,Sobane,https://www.yelp.fr/biz/sobane-paris-4,Coréen,23
5145,restaurant Coréen,https://www.yelp.fr/biz/restaurant-cor%C3%A9en-paris,Coréen,1
5148,MoNGü,https://www.yelp.fr/biz/mong%C3%BC-paris-2,Coréen,1
5151,Dochilak,https://www.yelp.fr/biz/dochilak-paris-2,Coréen,1
5152,Woo-Jung,https://www.yelp.fr/biz/woo-jung-paris,Coréen,13
5153,K-Mart,https://www.yelp.fr/biz/k-mart-paris-4,Coréen,2
5154,Restaurant Marou,https://www.yelp.fr/biz/restaurant-marou-chevilly-larue,Coréen,8
5155,Ilang,https://www.yelp.fr/biz/ilang-paris,Coréen,2
5156,Ai-Hua,https://www.yelp.fr/biz/ai-hua-paris,Coréen,8
5159,Séoul Opéra,https://www.yelp.fr/biz/s%C3%A9oul-op%C3%A9ra-paris-3,Coréen,14
5160,La Maison du Bibimbap,https://www.yelp.fr/biz/la-maison-du-bibimbap-paris,Coréen,1
5161,Myung Ka,https://www.yelp.fr/biz/myung-ka-paris,Coréen,6
5162,Manna,https://www.yelp.fr/biz/manna-paris-15,Coréen,19
5163,Sodam,https://www.yelp.fr/biz/sodam-paris-14,Coréen,12
5165,E-da,https://www.yelp.fr/biz/e-da-paris,Coréen,15
5166,DOMA,https://www.yelp.fr/biz/doma-paris-2,Coréen,3
5167,Yeban,https://www.yelp.fr/biz/yeban-paris-2,Coréen,7
5170,Kim & Kim,https://www.yelp.fr/biz/kim-et-kim-paris-11,Coréen,32
5171,Artgens,https://www.yelp.fr/biz/artgens-paris,Coréen,6
5172,Sejong,https://www.yelp.fr/biz/sejong-paris,Coréen,7
5173,Daso,https://www.yelp.fr/biz/daso-issy-les-moulineaux,Coréen,9
5174,Barbecue Coréen,https://www.yelp.fr/biz/barbecue-cor%C3%A9en-montrouge-4,Coréen,2
5175,Amo,https://www.yelp.fr/biz/amo-paris,Coréen,4
5177,Mirae restaurant coréen,https://www.yelp.fr/biz/mirae-restaurant-cor%C3%A9en-puteaux,Coréen,1
5178,Mok,https://www.yelp.fr/biz/mok-levallois-perret,Coréen,3
5179,Koba,https://www.yelp.fr/biz/koba-la-varenne-saint-hilaire,Coréen,6
5181,Sikzack,https://www.yelp.fr/biz/sikzack-paris,Coréen,1
5182,Jium,https://www.yelp.fr/biz/jium-paris,Coréen,4
5183,Hanzan,https://www.yelp.fr/biz/hanzan-paris,Coréen,6
5185,Séoul,https://www.yelp.fr/biz/s%C3%A9oul-paris-4,Coréen,3
5186,Tcham Kae,https://www.yelp.fr/biz/tcham-kae-paris,Coréen,10
5187,Happy Deli,https://www.yelp.fr/biz/happy-deli-paris,Coréen,12
5189,Hémaru,https://www.yelp.fr/biz/h%C3%A9maru-paris,Coréen,3
5191,Odori,https://www.yelp.fr/biz/odori-paris-2,Coréen,24
5193,Star King,https://www.yelp.fr/biz/star-king-paris,Coréen,3
5194,Chez Kim,https://www.yelp.fr/biz/chez-kim-paris-2,Coréen,2
5195,Baptori,https://www.yelp.fr/biz/baptori-paris,Coréen,3
5197,Bokko,https://www.yelp.fr/biz/bokko-paris,Coréen,1
5199,Bomunsa,https://www.yelp.fr/biz/bomunsa-montrouge,Coréen,5
5200,Yako,https://www.yelp.fr/biz/yako-boulogne-billancourt,Coréen,2
5201,Sa Lang,https://www.yelp.fr/biz/sa-lang-paris,Coréen,7
5202,Mogo,https://www.yelp.fr/biz/mogo-paris,Coréen,1
5203,Gin Go Gae,https://www.yelp.fr/biz/gin-go-gae-paris,Coréen,17
5204,21 Corée,https://www.yelp.fr/biz/21-cor%C3%A9e-boulogne-billancourt-4,Coréen,25
5205,Wahaha,https://www.yelp.fr/biz/wahaha-malakoff,Coréen,3
5206,Shin Jung,https://www.yelp.fr/biz/shin-jung-paris-2,Coréen,3
5207,Korean Paradise,https://www.yelp.fr/biz/korean-paradise-boulogne-billancourt,Coréen,16
5209,Maison de Kongfuzi,https://www.yelp.fr/biz/maison-de-kongfuzi-paris-2,Coréen,5
5211,Yuki,https://www.yelp.fr/biz/yuki-massy,Coréen,3
5212,Restaurant Coreen,https://www.yelp.fr/biz/restaurant-coreen-boulogne-billancourt,Coréen,2
5213,E-Ban,https://www.yelp.fr/biz/e-ban-issy-les-moulineaux,Coréen,4
5214,Dalmaji,https://www.yelp.fr/biz/dalmaji-boulogne-billancourt,Coréen,1
5215,Bobae,https://www.yelp.fr/biz/bobae-paris,Coréen,1
5216,Itaewon,https://www.yelp.fr/biz/itaewon-saint-mand%C3%A9,Coréen,1
5220,Sushi Yuki,https://www.yelp.fr/biz/sushi-yuki-paris,Coréen,29
5222,Ko’Co Chicken,https://www.yelp.fr/biz/ko-co-chicken-paris,Coréen,1
5224,Paradis des Pâtes,https://www.yelp.fr/biz/paradis-des-p%C3%A2tes-paris-2,Coréen,3
5227,Sobane Bento,https://www.yelp.fr/biz/sobane-bento-paris,Coréen,1
5230,Salatim,https://www.yelp.fr/biz/salatim-paris,Kasher,9
5232,Kavod,https://www.yelp.fr/biz/kavod-paris,Kasher,11
5234,Square By Circle,https://www.yelp.fr/biz/square-by-circle-paris,Kasher,1
5235,Florence Kahn,https://www.yelp.fr/biz/florence-kahn-paris-2,Kasher,52
5236,Chez Victor,https://www.yelp.fr/biz/chez-victor-paris,Kasher,8
5237,Chez Bob de Tunis,https://www.yelp.fr/biz/chez-bob-de-tunis-paris-2,Kasher,3
5238,Ma Poule,https://www.yelp.fr/biz/ma-poule-paris,Kasher,4
5240,Les 5 Sens,https://www.yelp.fr/biz/les-5-sens-paris,Kasher,1
5241,Georges,https://www.yelp.fr/biz/georges-paris-7,Kasher,1
5242,La Citadelle,https://www.yelp.fr/biz/la-citadelle-paris,Kasher,2
5244,Chez Harry Au Déjeuner,https://www.yelp.fr/biz/chez-harry-au-d%C3%A9jeuner-paris,Kasher,4
5246,Dav and Jo,https://www.yelp.fr/biz/dav-and-jo-paris,Kasher,7
5249,Thai One,https://www.yelp.fr/biz/thai-one-paris,Kasher,1
5250,Korcarz,https://www.yelp.fr/biz/korcarz-paris,Kasher,29
5251,Il Palazzo,https://www.yelp.fr/biz/il-palazzo-paris-5,Kasher,11
5252,Tchik Tchak,https://www.yelp.fr/biz/tchik-tchak-paris,Kasher,3
5255,La Corniche,https://www.yelp.fr/biz/la-corniche-paris-2,Kasher,3
5257,Falafel Gégé,https://www.yelp.fr/biz/falafel-g%C3%A9g%C3%A9-paris,Kasher,3
5258,Rafael,https://www.yelp.fr/biz/rafael-paris-3,Kasher,9
5259,La fille du Boucher,https://www.yelp.fr/biz/la-fille-du-boucher-paris,Kasher,2
5260,Beverly,https://www.yelp.fr/biz/beverly-paris,Kasher,2
5262,Chez Jonathan,https://www.yelp.fr/biz/chez-jonathan-paris,Kasher,2
5264,En cas d’encas,https://www.yelp.fr/biz/en-cas-d-encas-paris,Kasher,2
5265,Etan’El Tsipora,https://www.yelp.fr/biz/etan-el-tsipora-paris,Kasher,2
5266,Le Cosy,https://www.yelp.fr/biz/le-cosy-paris-4,Kasher,4
5267,Studio Pizza,https://www.yelp.fr/biz/studio-pizza-paris,Kasher,1
5268,Il Palazzo,https://www.yelp.fr/biz/il-palazzo-paris-4,Kasher,6
5269,Benson Kfé,https://www.yelp.fr/biz/benson-kf%C3%A9-paris,Kasher,1
5273,Monteko Café,https://www.yelp.fr/biz/monteko-caf%C3%A9-paris-2,Kasher,5
5274,Le New’s,https://www.yelp.fr/biz/le-news-paris,Kasher,2
5275,Yun Pana,https://www.yelp.fr/biz/yun-pana-paris,Kasher,3
5279,Tib’s,https://www.yelp.fr/biz/tibs-paris-2,Kasher,2
5280,Burger Bar 231,https://www.yelp.fr/biz/burger-bar-231-paris,Kasher,1
5282,La Stella,https://www.yelp.fr/biz/la-stella-paris,Kasher,8
5284,Beggels off,https://www.yelp.fr/biz/beggels-off-paris,Kasher,1
5285,Gaspard,https://www.yelp.fr/biz/gaspard-paris,Kasher,2
5288,Nina Suhi,https://www.yelp.fr/biz/nina-suhi-boulogne-billancourt,Kasher,4
5290,Lao Chaleune,https://www.yelp.fr/biz/lao-chaleune-paris,Laotien,28
5291,Chez Alfred Lao Cuisine,https://www.yelp.fr/biz/chez-alfred-lao-cuisine-paris-3,Laotien,5
5292,Lao Lane Xang,https://www.yelp.fr/biz/lao-lane-xang-paris-6,Laotien,206
5293,Lao Douang Paseuth,https://www.yelp.fr/biz/lao-douang-paseuth-paris,Laotien,15
5295,Luangpra,https://www.yelp.fr/biz/luangpra-paris-2,Laotien,3
5296,Meiwenti,https://www.yelp.fr/biz/meiwenti-paris-2,Laotien,11
5297,Lao Douang Chan,https://www.yelp.fr/biz/lao-douang-chan-paris,Laotien,26
5299,Lao-Thai,https://www.yelp.fr/biz/lao-thai-paris,Laotien,30
5300,Lao Viet,https://www.yelp.fr/biz/lao-viet-paris,Laotien,41
5301,Au Bon Pho,https://www.yelp.fr/biz/au-bon-pho-paris,Laotien,19
5302,Chez Chan,https://www.yelp.fr/biz/chez-chan-paris,Laotien,3
5303,Lak Thaï,https://www.yelp.fr/biz/lak-tha%C3%AF-paris,Laotien,3
5304,Savannakhet,https://www.yelp.fr/biz/savannakhet-paris,Laotien,1
5306,Bocarriba,https://www.yelp.fr/biz/bocarriba-paris,Cuisines de l'Amérique latine,3
5307,L Dies,https://www.yelp.fr/biz/l-dies-paris,Cuisines de l'Amérique latine,1
5310,Ayahuma,https://www.yelp.fr/biz/ayahuma-paris,Cuisines de l'Amérique latine,1
5312,Tente en Pie,https://www.yelp.fr/biz/tente-en-pie-paris-2,Cuisines de l'Amérique latine,8
5313,La Boca Loca,https://www.yelp.fr/biz/la-boca-loca-paris,Cuisines de l'Amérique latine,1
5314,Comptoir Montevideo,https://www.yelp.fr/biz/comptoir-montevideo-paris,Cuisines de l'Amérique latine,1
5315,Margús,https://www.yelp.fr/biz/marg%C3%BAs-paris,Cuisines de l'Amérique latine,1
5316,Azteca,https://www.yelp.fr/biz/azteca-paris-2,Cuisines de l'Amérique latine,50
5318,El Juanchito,https://www.yelp.fr/biz/el-juanchito-paris-2,Cuisines de l'Amérique latine,30
5319,Múkura,https://www.yelp.fr/biz/m%C3%BAkura-paris-5,Cuisines de l'Amérique latine,14
5321,Tierra Del Fuego,https://www.yelp.fr/biz/tierra-del-fuego-paris-2,Cuisines de l'Amérique latine,18
5322,Patchanka,https://www.yelp.fr/biz/patchanka-paris,Cuisines de l'Amérique latine,3
5323,Le Comptoir du Pérou,https://www.yelp.fr/biz/le-comptoir-du-p%C3%A9rou-paris,Cuisines de l'Amérique latine,2
5324,Isana,https://www.yelp.fr/biz/isana-paris,Cuisines de l'Amérique latine,5
5325,Latinogourmand,https://www.yelp.fr/biz/latinogourmand-paris-3,Cuisines de l'Amérique latine,13
5326,Cevicheria Punchy,https://www.yelp.fr/biz/cevicheria-punchy-paris-2,Cuisines de l'Amérique latine,2
5328,Bululú Arepera,https://www.yelp.fr/biz/bulul%C3%BA-arepera-paris,Cuisines de l'Amérique latine,33
5329,Poco Loco,https://www.yelp.fr/biz/poco-loco-paris,Cuisines de l'Amérique latine,6
5330,Paso Doble,https://www.yelp.fr/biz/paso-doble-paris-2,Cuisines de l'Amérique latine,3
5331,Latinogourmand,https://www.yelp.fr/biz/latinogourmand-paris-2,Cuisines de l'Amérique latine,14
5332,El Café de Fiorella,https://www.yelp.fr/biz/el-caf%C3%A9-de-fiorella-paris,Cuisines de l'Amérique latine,1
5334,El Diablito Latino,https://www.yelp.fr/biz/el-diablito-latino-paris,Cuisines de l'Amérique latine,4
5336,La Cevicheria,https://www.yelp.fr/biz/la-cevicheria-paris-2,Cuisines de l'Amérique latine,47
5338,La Cevicheria,https://www.yelp.fr/biz/la-cevicheria-paris-4,Cuisines de l'Amérique latine,6
5339,Aji Dulce,https://www.yelp.fr/biz/aji-dulce-paris,Cuisines de l'Amérique latine,4
5340,Hellenis,https://www.yelp.fr/biz/hellenis-paris,Cuisines de l'Amérique latine,6
5341,Mi Peru,https://www.yelp.fr/biz/mi-peru-paris,Cuisines de l'Amérique latine,21
5342,Casa del Condor,https://www.yelp.fr/biz/casa-del-condor-bagneux,Cuisines de l'Amérique latine,17
5347,El Picaflor,https://www.yelp.fr/biz/el-picaflor-paris,Cuisines de l'Amérique latine,48
5348,El Sol y la Luna,https://www.yelp.fr/biz/el-sol-y-la-luna-paris,Cuisines de l'Amérique latine,188
5351,Tito Burritos Sentier,https://www.yelp.fr/biz/tito-burritos-sentier-paris,Cuisines de l'Amérique latine,1
5352,La Playa,https://www.yelp.fr/biz/la-playa-paris,Cuisines de l'Amérique latine,2
5354,Machu Picchu,https://www.yelp.fr/biz/machu-picchu-paris,Cuisines de l'Amérique latine,34
5360,Ana M.,https://www.yelp.fr/biz/ana-m-paris,Cuisines de l'Amérique latine,2
5361,Boca Chica,https://www.yelp.fr/biz/boca-chica-paris,Cuisines de l'Amérique latine,7
5367,El camino,https://www.yelp.fr/biz/el-camino-paris,Cuisines de l'Amérique latine,2
5372,Amor Y Pan,https://www.yelp.fr/biz/amor-y-pan-montreuil-sous-bois,Cuisines de l'Amérique latine,4
5373,Candela 2,https://www.yelp.fr/biz/candela-2-paris,Cuisines de l'Amérique latine,2
5374,Le Willow,https://www.yelp.fr/biz/le-willow-paris,Cuisines de l'Amérique latine,1
5375,Tropicante,https://www.yelp.fr/biz/tropicante-paris,Cuisines de l'Amérique latine,10
5380,Chez le Libanais,https://www.yelp.fr/biz/chez-le-libanais-paris,Libanais,181
5382,Olive & Thym,https://www.yelp.fr/biz/olive-et-thym-paris,Libanais,6
5383,Feyrouz,https://www.yelp.fr/biz/feyrouz-paris-4,Libanais,2
5384,Le Cèdre,https://www.yelp.fr/biz/le-c%C3%A8dre-paris-2,Libanais,18
5385,O Beyrouth,https://www.yelp.fr/biz/o-beyrouth-paris,Libanais,14
5388,Al Boustan,https://www.yelp.fr/biz/al-boustan-paris-2,Libanais,23
5389,Loubnane,https://www.yelp.fr/biz/loubnane-paris-3,Libanais,70
5390,Man’ouché,https://www.yelp.fr/biz/man-ouch%C3%A9-paris-2,Libanais,17
5391,Kifak,https://www.yelp.fr/biz/kifak-paris,Libanais,4
5392,Le Mezzé du Liban,https://www.yelp.fr/biz/le-mezz%C3%A9-du-liban-paris-2,Libanais,25
5393,L’Etoile du Liban,https://www.yelp.fr/biz/l-etoile-du-liban-paris-4,Libanais,2
5394,Falafel Café,https://www.yelp.fr/biz/falafel-caf%C3%A9-paris-2,Libanais,24
5395,Assanabel,https://www.yelp.fr/biz/assanabel-paris-3,Libanais,76
5396,Cook’n Saj,https://www.yelp.fr/biz/cook-n-saj-paris,Libanais,16
5397,Assanabel,https://www.yelp.fr/biz/assanabel-paris-2,Libanais,17
5398,Rimal,https://www.yelp.fr/biz/rimal-paris,Libanais,38
5399,Maison Issa,https://www.yelp.fr/biz/maison-issa-paris,Libanais,17
5400,Liza,https://www.yelp.fr/biz/liza-paris-2,Libanais,69
5401,Edgar,https://www.yelp.fr/biz/edgar-paris-3,Libanais,1
5403,Les passagers de Beyrouth,https://www.yelp.fr/biz/les-passagers-de-beyrouth-paris,Libanais,11
5404,Al-Ajami,https://www.yelp.fr/biz/al-ajami-paris,Libanais,56
5405,Liza,https://www.yelp.fr/biz/liza-paris-4,Libanais,2
5406,L’Atelier Libanais,https://www.yelp.fr/biz/l-atelier-libanais-paris-3,Libanais,12
5407,Chez Nagi,https://www.yelp.fr/biz/chez-nagi-paris,Libanais,9
5408,B Cuisine,https://www.yelp.fr/biz/b-cuisine-paris,Libanais,5
5409,Falafel du Liban,https://www.yelp.fr/biz/falafel-du-liban-paris,Libanais,8
5411,Al Dar,https://www.yelp.fr/biz/al-dar-paris,Libanais,34
5412,La Table Libanaise,https://www.yelp.fr/biz/la-table-libanaise-paris,Libanais,32
5413,Le Mont Liban,https://www.yelp.fr/biz/le-mont-liban-paris,Libanais,17
5414,Noura Traiteur,https://www.yelp.fr/biz/noura-traiteur-paris-2,Libanais,20
5415,Noura,https://www.yelp.fr/biz/noura-paris-16,Libanais,31
5416,Rania,https://www.yelp.fr/biz/rania-paris-6,Libanais,3
5418,Topoly,https://www.yelp.fr/biz/topoly-paris-3,Libanais,11
5419,Al Dar,https://www.yelp.fr/biz/al-dar-paris-2,Libanais,12
5420,Noura Opéra,https://www.yelp.fr/biz/noura-op%C3%A9ra-paris-2,Libanais,113
5421,Libshop,https://www.yelp.fr/biz/libshop-paris,Libanais,9
5422,Naï,https://www.yelp.fr/biz/na%C3%AF-paris-3,Libanais,24
5424,Rania,https://www.yelp.fr/biz/rania-paris-5,Libanais,6
5425,Place du Liban,https://www.yelp.fr/biz/place-du-liban-paris-2,Libanais,10
5426,Le Coeur du Liban,https://www.yelp.fr/biz/le-coeur-du-liban-paris,Libanais,11
5427,Au Bois D’Acacia,https://www.yelp.fr/biz/au-bois-d-acacia-paris,Libanais,15
5428,Jeïta,https://www.yelp.fr/biz/je%C3%AFta-paris-2,Libanais,10
5431,Roger de Beyrouth,https://www.yelp.fr/biz/roger-de-beyrouth-paris-2,Libanais,18
5432,Arzeh,https://www.yelp.fr/biz/arzeh-paris,Libanais,5
5433,Bistrot Beyrouth,https://www.yelp.fr/biz/bistrot-beyrouth-paris,Libanais,14
5434,Fakra,https://www.yelp.fr/biz/fakra-paris-2,Libanais,20
5435,Goujouni,https://www.yelp.fr/biz/goujouni-paris-2,Libanais,2
5436,Ward,https://www.yelp.fr/biz/ward-paris,Libanais,6
5437,Kaslik,https://www.yelp.fr/biz/kaslik-paris,Libanais,1
5438,Yafo,https://www.yelp.fr/biz/yafo-paris-2,Libanais,2
5439,Le Misk,https://www.yelp.fr/biz/le-misk-paris,Libanais,1
5440,La Cîme,https://www.yelp.fr/biz/la-c%C3%AEme-paris,Libanais,4
5441,Le Grand Phénicien,https://www.yelp.fr/biz/le-grand-ph%C3%A9nicien-paris,Libanais,10
5442,Noura Marceau,https://www.yelp.fr/biz/noura-marceau-paris-5,Libanais,74
5443,El Fares,https://www.yelp.fr/biz/el-fares-paris-8,Libanais,26
5444,Dima,https://www.yelp.fr/biz/dima-paris-2,Libanais,2
5445,Le Café Rimal,https://www.yelp.fr/biz/le-caf%C3%A9-rimal-paris,Libanais,1
5446,Sésame,https://www.yelp.fr/biz/s%C3%A9same-paris-12,Libanais,4
5447,Maison Noura,https://www.yelp.fr/biz/maison-noura-paris-2,Libanais,28
5448,Al Mankal,https://www.yelp.fr/biz/al-mankal-paris,Libanais,19
5449,Chez Jad,https://www.yelp.fr/biz/chez-jad-paris,Libanais,3
5450,Tasska,https://www.yelp.fr/biz/tasska-paris,Libanais,1
5451,Rayan,https://www.yelp.fr/biz/rayan-paris,Libanais,14
5452,Leymoun,https://www.yelp.fr/biz/leymoun-paris,Libanais,6
5453,Baladna,https://www.yelp.fr/biz/baladna-paris-2,Libanais,11
5454,La Galette du Liban,https://www.yelp.fr/biz/la-galette-du-liban-paris,Libanais,5
5455,P’tit Creux,https://www.yelp.fr/biz/p-tit-creux-paris,Libanais,1
5457,La Rose du Liban,https://www.yelp.fr/biz/la-rose-du-liban-clichy,Libanais,1
5458,At Homs,https://www.yelp.fr/biz/at-homs-paris,Libanais,5
5461,À l’Ombre du Cèdre,https://www.yelp.fr/biz/%C3%A0-l-ombre-du-c%C3%A8dre-paris,Libanais,1
5462,Al Bayader,https://www.yelp.fr/biz/al-bayader-paris-2,Libanais,8
5464,Sous le Cèdre,https://www.yelp.fr/biz/sous-le-c%C3%A8dre-paris-2,Libanais,10
5465,Saidoune,https://www.yelp.fr/biz/saidoune-paris,Libanais,17
5466,L’Etoile du Liban,https://www.yelp.fr/biz/l-etoile-du-liban-paris-5,Libanais,15
5467,Snoobar,https://www.yelp.fr/biz/snoobar-paris,Libanais,1
5468,Le Tour du Liban,https://www.yelp.fr/biz/le-tour-du-liban-paris-2,Libanais,16
5469,Chez Katy,https://www.yelp.fr/biz/chez-katy-paris,Libanais,16
5470,Damouri Traiteur,https://www.yelp.fr/biz/damouri-traiteur-paris,Libanais,8
5471,L’Orient des Champs,https://www.yelp.fr/biz/l-orient-des-champs-paris,Libanais,3
5472,Le Petit Phenicien,https://www.yelp.fr/biz/le-petit-phenicien-paris,Libanais,4
5476,Mezzé,https://www.yelp.fr/biz/mezz%C3%A9-paris-2,Libanais,5
5477,El Arzé,https://www.yelp.fr/biz/el-arz%C3%A9-paris-2,Libanais,1
5478,Al Wady,https://www.yelp.fr/biz/al-wady-paris-5,Libanais,16
5479,O’Bon Traiteur,https://www.yelp.fr/biz/o-bon-traiteur-paris,Libanais,1
5480,Le Baron,https://www.yelp.fr/biz/le-baron-paris-4,Libanais,23
5483,Cedrus,https://www.yelp.fr/biz/cedrus-paris,Libanais,6
5484,Bio Vital,https://www.yelp.fr/biz/bio-vital-paris,Libanais,2
5486,Le Cherine,https://www.yelp.fr/biz/le-cherine-paris-2,Libanais,3
5487,Feyrouz,https://www.yelp.fr/biz/feyrouz-paris,Libanais,48
5488,Traiteur Grenade,https://www.yelp.fr/biz/traiteur-grenade-charenton-le-pont,Libanais,1
5489,Chez Farhat,https://www.yelp.fr/biz/chez-farhat-paris,Libanais,11
5490,Al Orjouwane,https://www.yelp.fr/biz/al-orjouwane-paris-07,Libanais,2
5491,Marrouj,https://www.yelp.fr/biz/marrouj-paris,Libanais,5
5492,Chez Sofia,https://www.yelp.fr/biz/chez-sofia-paris-2,Libanais,16
5493,Madito,https://www.yelp.fr/biz/madito-paris,Libanais,5
5494,Sanioura,https://www.yelp.fr/biz/sanioura-paris,Libanais,3
5496,Chez Charbel,https://www.yelp.fr/biz/chez-charbel-paris,Libanais,2
5497,Mezze de Beyrouth,https://www.yelp.fr/biz/mezze-de-beyrouth-paris-3,Libanais,3
5498,Baba Ganoush,https://www.yelp.fr/biz/baba-ganoush-paris,Libanais,2
5499,Les Saveurs de l’Orient,https://www.yelp.fr/biz/les-saveurs-de-l-orient-paris,Libanais,13
5500,Samaya,https://www.yelp.fr/biz/samaya-paris-3,Libanais,22
5501,Mira,https://www.yelp.fr/biz/mira-levallois-perret,Libanais,6
5502,Damasquino,https://www.yelp.fr/biz/damasquino-paris-2,Libanais,1
5505,La Marquise,https://www.yelp.fr/biz/la-marquise-montreuil,Libanais,5
5506,Fakhr El Dine,https://www.yelp.fr/biz/fakhr-el-dine-paris,Libanais,18
5507,La Taverne du Nil,https://www.yelp.fr/biz/la-taverne-du-nil-paris-04,Libanais,24
5508,El Fares,https://www.yelp.fr/biz/el-fares-paris-9,Libanais,3
5509,Zamane,https://www.yelp.fr/biz/zamane-paris-2,Libanais,1
5510,Reflets du Liban,https://www.yelp.fr/biz/reflets-du-liban-paris,Libanais,7
5511,L’Etoile du Liban,https://www.yelp.fr/biz/l-etoile-du-liban-asnieres-sur-seine-3,Libanais,9
5512,Le Petit Libanais,https://www.yelp.fr/biz/le-petit-libanais-paris,Libanais,3
5514,Cedars,https://www.yelp.fr/biz/cedars-paris,Libanais,2
5515,Le Bois le Vent,https://www.yelp.fr/biz/le-bois-le-vent-paris,Libanais,2
5518,Beirut Mezza Nine,https://www.yelp.fr/biz/beirut-mezza-nine-paris,Libanais,1
5519,Le Libanais,https://www.yelp.fr/biz/le-libanais-montrouge-2,Libanais,4
5520,Layal,https://www.yelp.fr/biz/layal-paris-2,Libanais,5
5521,La Maison du Falafel,https://www.yelp.fr/biz/la-maison-du-falafel-paris,Libanais,1
5522,Damouri,https://www.yelp.fr/biz/damouri-paris-01,Libanais,4
5523,Ehden,https://www.yelp.fr/biz/ehden-paris,Libanais,3
5524,Yara,https://www.yelp.fr/biz/yara-paris,Libanais,2
5525,El Mir,https://www.yelp.fr/biz/el-mir-paris,Libanais,21
5528,Zaatar,https://www.yelp.fr/biz/zaatar-paris-2,Libanais,1
5529,Le Libanais,https://www.yelp.fr/biz/le-libanais-issy-les-moulineaux-2,Libanais,2
5530,L’Oriental,https://www.yelp.fr/biz/l-oriental-paris-6,Libanais,11
5531,Chateau Kefraya,https://www.yelp.fr/biz/chateau-kefraya-paris,Libanais,4
5532,L’Orient des Champs,https://www.yelp.fr/biz/l-orient-des-champs-paris-2,Libanais,1
5533,L’agathe,https://www.yelp.fr/biz/l-agathe-paris,Libanais,1
5534,Jeita,https://www.yelp.fr/biz/jeita-paris,Libanais,5
5535,Maw’Ade,https://www.yelp.fr/biz/maw-ade-paris-3,Libanais,3
5537,Exotica,https://www.yelp.fr/biz/exotica-paris-4,Libanais,4
5539,Wiki,https://www.yelp.fr/biz/wiki-paris,Libanais,1
5540,Karawan,https://www.yelp.fr/biz/karawan-levallois-perret-2,Libanais,1
5541,Café l’Emir,https://www.yelp.fr/biz/caf%C3%A9-l-emir-paris-3,Libanais,1
5542,Aux Multiples Saveurs,https://www.yelp.fr/biz/aux-multiples-saveurs-clichy,Libanais,3
5543,Janna,https://www.yelp.fr/biz/janna-paris,Libanais,14
5545,Al Fawar,https://www.yelp.fr/biz/al-fawar-paris,Libanais,1
5546,Sandwicherie Laziz,https://www.yelp.fr/biz/sandwicherie-laziz-paris,Libanais,1
5548,Al Boustan,https://www.yelp.fr/biz/al-boustan-paris,Libanais,1
5549,Beirutos,https://www.yelp.fr/biz/beirutos-clichy,Libanais,1
5552,Mezzencore,https://www.yelp.fr/biz/mezzencore-paris,Libanais,2
5553,Traiteur Libanais,https://www.yelp.fr/biz/traiteur-libanais-bagnolet-2,Libanais,1
5554,Noujoum,https://www.yelp.fr/biz/noujoum-enghien-les-bains,Libanais,1
5556,Léa,https://www.yelp.fr/biz/l%C3%A9a-charenton-le-pont-2,Libanais,9
5557,Al Mina,https://www.yelp.fr/biz/al-mina-paris,Libanais,5
5559,Phoenicia,https://www.yelp.fr/biz/phoenicia-paris,Libanais,1
5561,Auberge Pyrénées Cévennes,https://www.yelp.fr/biz/auberge-pyr%C3%A9n%C3%A9es-c%C3%A9vennes-paris-2,Cuisine lyonnaise,67
5562,Le Petit Vélo,https://www.yelp.fr/biz/le-petit-v%C3%A9lo-paris,Cuisine lyonnaise,14
5563,L’Opportun,https://www.yelp.fr/biz/l-opportun-paris,Cuisine lyonnaise,10
5564,Les Mauvais Garcons,https://www.yelp.fr/biz/les-mauvais-garcons-paris-5,Cuisine lyonnaise,57
5565,Le Bistro Marbeuf,https://www.yelp.fr/biz/le-bistro-marbeuf-paris,Cuisine lyonnaise,99
5566,Nur Malaysia,https://www.yelp.fr/biz/nur-malaysia-paris,Malaysien,2
5568,Restaurant Legenda de Malaisie,https://www.yelp.fr/biz/restaurant-legenda-de-malaisie-paris,Malaysien,1
5569,Le Mauritius,https://www.yelp.fr/biz/le-mauritius-paris,Mauricien,57
5570,Port Louis Paris,https://www.yelp.fr/biz/port-louis-paris-paris-2,Mauricien,4
5571,Agalega,https://www.yelp.fr/biz/agalega-paris,Mauricien,1
5572,La Fleur Delice,https://www.yelp.fr/biz/la-fleur-delice-paris-2,Mauricien,1
5573,La Caravelle,https://www.yelp.fr/biz/la-caravelle-paris-3,Mauricien,4
5574,L’Ile Maurice,https://www.yelp.fr/biz/l-ile-maurice-paris,Mauricien,6
5576,La Charette Créole,https://www.yelp.fr/biz/la-charette-cr%C3%A9ole-paris-2,Mauricien,44
5579,IMA,https://www.yelp.fr/biz/ima-paris,Méditerranéen,15
5584,Le Petit Falafel,https://www.yelp.fr/biz/le-petit-falafel-paris,Méditerranéen,10
5585,Chez Mamane,https://www.yelp.fr/biz/chez-mamane-paris-3,Méditerranéen,29
5587,Di-Napoli,https://www.yelp.fr/biz/di-napoli-paris-2,Méditerranéen,2
5588,Malro,https://www.yelp.fr/biz/malro-paris,Méditerranéen,3
